08.03.2022 19:08:33,,True,Everyone's Hero,sport,"picked, bickers, ruth&mdashand, important, baseball","The film tells the story of a young man who is picked up by a baseball team for a minor league baseball game. The story follows a group of high school students as they compete against each other in a series of scuffles and bickers. One of the students, Ruth&mdashand. is a high school cheerleader who has a crush on her and is determined to prove to the team that baseball is more important than baseball.",3,3,2,3,
08.03.2022 19:13:47,,False,Spicy Tuna,comedy,"freak, pizza, big, hot","Spicy Tuna tells the story of a freak who gets a job as a pizza delivery man at a Japanese restaurant. When he discovers that he has a problem with his order of pizza, he decides to make a big, juicy tuna. However, the tuna isn't as big as he thought it would be. So he makes a deal with the Japanese restaurant to get a hot and juicy pizza.",3,4,2,4,
08.03.2022 19:14:14,,False,Spicy Tuna,comedy,"freak, pizza, huge, hot","Spicy Tuna tells the story of a freak who gets a job as a pizza delivery man. When he finds out that he can't afford to buy pizza, he decides to buy a giant, oversized tuna. However, the tuna isn't as big as he thought it would be. So he buys a hot and smoky tuna from a local diner.",3,4,2,3,
08.03.2022 19:17:42,,False,Hot Guy,action,"Omri, sex, Shaharhillel, aggresive, tear","Omri is a young Punjabi girl. She is having sex with Shaharhillel. an aggresive and ruthless prostitute. She decides to go on a date with him, but he doesn't want to go along with it because he's in love with her. She enlists the help of a local gangster to help her get out of the gang, and he tries to get her to stop him. However, he gets into a fight with the police, and ends up in a coma. The film ends with a gunfight between the two men and a tear in the middle of the film. ",4,4,3,5,
08.03.2022 19:24:35,,False,mother dad,comedy,"grand, palace, green, smoke, Evan, fool","Evan is a young man who lives in a grand, opulent palace. When his mother dies, he goes to visit his father's palace. The palace is surrounded by greenery and smoke. When he returns to the palace, his mother tells him that he's a fool.",3,4,2,4,
08.03.2022 19:25:05,,True,Ten Wanted Men,western,"part, rancher, promising, self-defense, law, order","The film is based on a true story of ten wanted men, all of them part of the U.S. Cavalry during the Civil War. One of the men is a rancher who is wanted for murdering a woman in self-defense. The other men are a gangster who wants to kill the woman in order to keep the law in order.",5,5,4,5,
08.03.2022 19:26:29,,False,Hot dog,"comedy, fantasy","huge, sausage, spicy, hard","The film opens with a huge, oversized hot dog. It's a big hot dog, but it's also a hot dog that's made of sausage. The hot dog eats all kinds of foods, including hot dogs, spicy, and hot dogs. The movie then moves on to the next level, where hot dogs are hard to find.",3,4,3,4,
08.03.2022 19:27:31,,False,Hot dog,"comedy, fantasy","huge, sausage, penetrate, hard","The film opens with a giant, hot dog shaped like a big dog. It's stuffed with sausage. Then it's up to the dog to penetrate it. The dog then eats the sausage, but the dog isn't able to eat it, so he tries to get it out of the dog's mouth very hard.",2,4,2,4,
08.03.2022 19:53:33,Norm,False,Based on a real story,comedy,"Standup, Jokes, Funny, Smoke, Podcast","Based on a real story, the film tells the story of a young man who decides to make a career in Standup. He tries to write a series of jokes that he thinks are funny. The film also tells a story about a man he met in a bar, who is also a comedian. The story is based on the true story of the man who made the film, Smoke, which was featured on the Podcast.",3,4,3,5,
08.03.2022 19:53:53,Geva,False,Prison break,"action, crime, sport","Fight, Men, Big, Cops","The film tells the story of a young man who is sent to prison after serving time for a crime he did not commit. He is given a chance to fight in the U.S. Army in World War II, where he is aided by a group of men, the Big and the B-52s. The film focuses on the relationship between the two men, as well as their relationship with the Cops. ",4,3,5,4,
08.03.2022 19:55:55,Aviad Lazar,False,The Avocado Heist,"action, crime, drama","Avocado, Robbery, Team, Space","The film tells the story of a gang of robbers who steal an avocado from a local grocery store. The gang robs the grocery store with the intention of stealing it for a Robbery. When the gang decides to steal the avocado, they form a team of shady crooks, led by a charismatic gang leader. The film is based on the true story of the heist of The Avocado Heist, which took place during World War II and was filmed on location in Space.",3,4,2,5,
08.03.2022 19:56:01,Aviad Lazar,False,The Avocado Heist,"action, crime, drama","Avocado, Robbery, Team, Farm","The film tells the story of a gang of robbers who steal an avocado from a local farm. The gang robs a large amount of money from the farm and proceeds to rob the farm. However, the gang manages to get away with the theft, and is able to convince the owner of the farm that he is a good thief and he and his team of gangsters to help the farm run smoothly.",3,4,2,5,
08.03.2022 19:56:06,Aviad Lazar,False,The Avocado Heist,"action, comedy, crime","Avocado, Robbery, Team, Farm",The film revolves around a group of robbers who steal an avocado from a local farm. They are framed for the Robbery. The heist is followed by a team of gangsters. The film ends with a climax in which the gang steals the avocado from the farm.,3,5,2,4,
08.03.2022 19:56:10,Aviad Lazar,False,The Avocado Heist,"action, comedy, crime","Avocado, Robbery, Team, Scheme","The film tells the story of a group of robbers who steal an avocado from a local grocery store. The heist involves a gang of crooks who rob a grocery store with the intention of stealing a large amount of cash from the store. After a series of mishaps, the gang decides to join the Avocado Heist and team up with the local gangsters. The plot is based on a true story, but with a scheme of its own.",5,5,5,3,
08.03.2022 20:00:36,DR,False,The man from elsewhere,"action, mystery, war","farm, ball, rifle, shot, team, family","The film takes place on a farm in the South Pacific during World War II. The film begins with a ball from a nearby farm. The ball is a rifle that is shot by a German sniper. The rifle is recovered by the Germans, and the film then moves on to the story of a man from elsewhere. The story is told through the eyes of the team's captain and his family.",4,5,3,4,
08.03.2022 20:02:01,DR,False,The man from elsewhere,"action, mystery, war","farm, ball, please, shot, team, family","The film takes place on a farm in the South Pacific during World War II. During the war, a German soldier is killed in a bombing raid on the farm. He is arrested and sentenced to death, but is able to return to the United States to play in the ball. As a result, he is unable to play football, so he decides to take a job as a football coach to please his wife, who has just been shot down by the Germans. The film ends with a montage of scenes from the war. The story is told in flashback as the German soldier returns to the farm to play for the team and his family.",3,2,2,4,
08.03.2022 20:04:37,DR,False,Someday it will happen,"action, mystery, war","farm, bridge, please, shot, team, spain","The film takes place on a farm in southern Spain during World War II. During the war, a group of German guerrillas are attempting to cross a bridge. One of the Germans is shot down and the other is wounded. The next day, the team is sent to Spain to investigate.",5,4,4,4,
08.03.2022 20:13:34,Atar,False,IIS,action,"Ofra Amir, checking attendence, chatbot, autocorrect, Yeet, smashing a boulder","Ofra Amir. an IIS expert, is attending a conference in New York City. He meets a chatbot named 'Autocorrect' who tells him that he has a problem with his chatbot. The chatbot then asks him if he can help him with his problem. Eventually, he is able to use the chatbot to autocorrect his IIS errors. The next day, a group of IIS agents arrive at the conference and take Overseas Insights from Yeet, smashing a boulder.",3,2,2,3,
08.03.2022 20:15:58,Atar,False,Interactive systems,action,"Ofra Amir, checking attendence, chatbot, Yeet, smashing a boulder","Ofra Amir. a computer programmer, travels to Istanbul to attend a conference. There he encounters a chatbot named Yeet. who tries to talk him into joining the conference. However, the chatbot doesn't work and he is unable to communicate with the audience. Eventually, he becomes involved with a gang of terrorists who are trying to take over the city. In the end, the terrorists are able to control the entire city by smashing a boulder.",3,3,3,3,
08.03.2022 20:16:54,Atar,False,Interactive systems,"action, comedy","Ofra Amir, checking attendence, chatbot, Yeet, throws a table","The film begins with Ofra Amir. a computer programmer who is checking the attendance of a news conference. During the conference, he encounters a chatbot called Yeet. who tries to talk him out of his problems. The chatbot, however, is unable to communicate with the audience, so he decides to use the chatbot as a means of communicating with his audience. The film then cuts to a scene in which the audience is watching a live broadcast of the news conference in a theater. The audience then sees the live broadcast and throws it out of the theater.",3,3,3,3,
08.03.2022 20:18:31,Atar,False,Interactive systems,"action, comedy","Ofra Amir, checking attendence, Yeets a table, evil chatbot","Ofra Amir is a computer programmer working for the U.S. Treasury Department. He is checking the attendance of a high-profile news conference. When he is called to the news conference, he finds out that he's being watched by an evil chatbot, Yeets. who is trying to sabotage the meeting.",3,3,3,3,
08.03.2022 20:19:14,Atar,False,Interactive systems,drama,"Ofra Amir, woman, checking attendence, Yeeting a table, evil chatbot","The film is based on the true story of Ofra Amir. a woman who works in an advertising agency. She is working as a waitress at a nightclub where she meets a young man who is in love with her. She also has a crush on a gangster who has been checking her attendence. During the course of the film, she is confronted by an evil chatbot who is trying to get her attention. The film ends with a flashback to the events leading up to the film. Yeeting a table with the evil Chatbot.",3,3,3,3,
08.03.2022 20:20:27,Atar,False,Interactive systems,fantasy,"Ofra Amir, woman, checking attendence, Yeeting a table, evil chatbot","The main character, Ofra Amir. is a young man who lives with his wife and a woman in a shabby apartment building. One day, he receives a phone call from a mysterious stranger who tells him that he has a birthday party. The next day he goes to the party, where he is greeted by a group of people who are checking his attendence. Then he gets a call from one of the guests, who asks if he knows what is going on, and he replies, Yeeting a table with an evil chatbot. ",2,2,2,2,
08.03.2022 20:31:20,michel,False,back from zombieland,"action, comedy, horror","palgue, apocalypse, hero, atom bomb",The film takes place in a post-apocalyptic time in the Palgue. The hero of the film is a young boy who is kidnapped by a gang of zombies and taken to the psychiatric hospital where he undergoes a series of tests to determine if he can survive the apocalpse or be a hero. The film ends with a scene in which the hero is killed by an atomic bomb.,4,4,4,5,nice! you can add basic dictionary syntax errors
08.03.2022 20:32:26,michel,False,back from zombieland,"action, comedy, horror","plague, apocalypse, hero, atom bomb",The film takes place in a post-apocalyptic future where a plague is ravaging the world. The film follows a group of friends as they attempt to escape from the zombie-ravaged land of Zombieland in search of a hero who has survived the plague. The hero's mission is to save the world from an atomic bomb.,4,5,5,5,
08.03.2022 20:33:53,michel,False,back from zombieland,"action, comedy, horror","grapefruit, apocalypse, hero, atom bomb","The film takes place in a small town called Grapefruit. The town has been plagued by a zombie apocalypse since the beginning of the 20th century, and the locals are determined to find a way back to zombieland. The hero of the town is a young boy who is kidnapped and taken to a psychiatric hospital, where he is treated for a mental breakdown by an atom bomb.",4,4,2,4,
08.03.2022 20:36:27,michel,False,back from flint,"action, comedy, horror","grapefruit, apocalypse, hero, whale","The film takes place in the fictional town of Grapefruit. The town is about to undergo an apocalypse, and a group of survivors, led by a hero, attempt to rescue the town from the ravages of a giant whale. The hero's mission is to find the whale and bring it back to life.",4,4,3,4,"""find the whale and bring it back to life."" :)"
08.03.2022 21:00:55,,True,Mr. Jones,"drama, romance","results, libbie, condition","The film tells the story of Mr. Jones and his wife, Libbie, who fall in love and have a happy marriage, but his condition worsens when he falls in love with another man.",3,5,2,4,
08.03.2022 21:09:51,Sharon,False,East side revolution ,"action, war","Asia, World war, Taking over, Occupying ","The film is set during World War II in East Asia. It is based on a true story, told through the eyes of a group of American soldiers who are sent to the East side of the United States to fight in the World War. They are aided in their fight against the Japanese, who are responsible for Taking over the U.S. military base in Hong Kong. The film focuses on the Japanese occupation of Hong Kong during the Second World War, as well as the Japanese involvement in occupying Hong Kong and Occupying the Middle East.",5,5,4,4,Amazing!
08.03.2022 21:12:43,Sharon,False,East side revolution ,"action, war","Asia, World war, Taking over, Killing","The film tells the story of an East side revolution that took place during World War II in East Asia. The film is based on a true story, told through the eyes of a group of American soldiers who were killed during the war. They were forced to flee to the United States, where they were captured by the Communists and forced to fight for their own lives in order to prevent the occupying forces from capturing and capturing the people of East Asia and Taking over. The story is told through a series of flashbacks, including the film's title, Killing the East Side Revolution, and the film ends with a climactic climax.",5,5,4,5,
08.03.2022 21:16:13,Sharon,False,Bad boy,comedy,"Trip, Holiday, Adventure, Journey ","The Stooges are on a Trip to New York City. When they arrive in New York, they are greeted by a group of tourists who want to take a holiday with them. The boys decide to take the group on an adventure. However, they soon discover that they are in for a journey of their own.",5,4,4,5,Curious to watch this one
08.03.2022 21:55:55,Jane doe,False,Family guy,comedy,"Peter, Funny, Tv, Adult, Family","The film is based on the true story of Peter. a saxophone player who has just been released from prison for a series of misdemeanours that he believes are not funny. The plot revolves around Peter's attempts to make it on Tv. He's also attempting to become an Adult. In the end, he's reunited with his family.",4,3,4,3,
09.03.2022 00:02:48,,False,The Failed Project,horror,"surgical data, Adam, fail, results, Naor","The film is based on the true story of a group of scientists working on a genetically engineered humanoid brain tumor that has been reconstructed using surgical and non-surgical methods. Adam. a scientist working on the project, is horrified to discover that his experiments have failed. He decides to use the results of his experiments to create a new brain tumor. The project is a success, but the results are not as good as they seem. The film ends with Adam's death in a car accident and the death of his wife, Naor.",4,5,4,5,
09.03.2022 10:06:26,,True,On the Road,drama,"arrival, free-spirited","On the Road tells the story of the arrival of a young Englishman. He is a free-spirited, self-destructive young man. The film is based on a true story, told through the eyes of the film's narrator.",4,5,5,3,
09.03.2022 12:33:48,,True,The Nursemaid Who Disappeared,crime,"investigate, check, stop","The Nursemaid who disappeared is a fugitive convicted of murder and sentenced to death by a federal prisoner-of-war program, but she is able to investigate. She becomes involved in a series of robberies and tries to check out the real culprits. But when she is kidnapped, she must find a way to stop the crooked gangsters.",2,1,1,3,
09.03.2022 12:49:35,Dar Cohen,False,Love is in the air ,romance,"love, friendship, family",The film tells the story of a young man who falls in love with a beautiful young woman. The two form a friendship. The story is told through the eyes of the young man's family.,5,5,5,5,NICE! The plot fits great to what I had in mind and it's even better! 
09.03.2022 13:18:19,,True,The Frightening,"horror, thriller","day, past, school, died, bottom, mystery","The film tells the story of a young boy who wakes up one day in a spooky school. The boy's mother tells him that he has been haunted by the ghosts of his past. When he returns to school, he discovers that his mother has died. He goes to the school to find out who killed his mother. Then he meets a mysterious woman who is trying to get to the bottom of the mystery. ",5,5,5,5,
09.03.2022 14:10:14,YY,False,the idiots,comedy,"idiot, looking, girl, moon",The Stooges are idiots. They are looking for a new girlfriend. They find a girl in a fancy dress. The boys decide to go to the moon.,3,2,2,3,
09.03.2022 14:11:57,YY,False,the book of the dead,horror,"demons, zombies, fate, librarian, necromancer","The book of the dead tells the story of a young boy who is kidnapped by a group of demons in a remote desert town. The boy's father is a librarian and a necromancer, and he has a crush on zombies. When he learns that his father is dead, he sets out to find out his father's fate. He finds a book called The Book of the Dead, which contains a list of all the people who have died in the desert town, including the librarian and his father. The book's main characters are a narrator, a priest, and the librarian's nephew.",2,2,2,2,
09.03.2022 14:13:26,,True,I Think I Do,"comedy, romance","brendan, brendan, re-examining","The film is a re-examining of the relationship between a young woman and a man, Brendan. The film follows Brendan as he tries to make sense of his relationship with another woman.",4,5,4,2,
09.03.2022 14:48:38,,True,The Brave Little Toaster to the Rescue,comedy,"laboratory, wittgenstein, wittgenstein, tube, blow, lead, film, thesis, selling, replaced","The Stooges are assistants in the laboratory of Dr. Wittgenstein. a famous physicist, who is attempting to prove the theory of atomic physics by selling atomic bombs to the world's most famous scientists. During the experiments, they are aided by a snobbish scientist, Dr. Yitzhak Rabinsky. who tries to persuade him to use the bombs, but he is unable to do so. Eventually, he discovers that he has been able to blow up a tube that will lead to a nuclear warhead. The narrator tells him that the bomb is actually a secret weapon, and that it is not intended to be used in the film. However, the thesis he was selling to the Nazis has been replaced by one of the Nazi agents.",4,4,4,5,
09.03.2022 17:20:16,,True,What's New Pussycat?,"comedy, romance","france, faithful, psychoanalyst, presence","The film is set in Paris, France during the late 19th century. The plot revolves around a psychoanalyst who is in love with a woman he believes to be faithful to her. When he discovers that she is pregnant, he tries to convince her to marry him, but she refuses, believing that he is a sex slave. The film also focuses on the relationship between the two women, as well as the presence of a female figure in the film.",2,3,3,2,
09.03.2022 17:59:34,,True,Robinsonada or My English Grandfather,comedy,"homeland, man, enraged, destroys, story, order, happiness","The film tells the story of Robinsonada, a young boy who is sent to the United States to live with his father in his homeland. His father is an Englishman, and he has always wanted to be like the man he was. However, when his father dies, he is enraged and destroys his grandfather's story. He decides that he needs to find a way to get back home in order to find happiness.",3,4,3,2,
09.03.2022 18:01:55,,True,Affair in Havana,drama,"nick, scheme, drowning, lorna","Nick. a wealthy Cuban businessman, is having an affair with a young Cuban woman, Lorna. During a party in Havana, Nick tries to persuade her to help him with his scheme. However, he ends up drowning in a sand dunes. Eventually, Nick is able to get away with the affair, but he is unable to bring himself to help her. The film ends with Nick's re-enactment of the affair with Lorda.",3,3,3,4,
09.03.2022 20:07:41,,True,Mister Drake's Duck,"comedy, science fiction","moves, misunderstanding, astonished, formed, navy","Dr. Drake's Duck is a sailor who moves into a U.S. Navy base. There, he meets and falls in love with a young woman who tells him that she is the daughter of a wealthy businessman. After a brief misunderstanding, the two are astonished to discover that a new species of duck has been formed. The new species is the United States Navy.",4,3,3,4,
09.03.2022 20:39:56,,False,Worst Roomate Ever,crime,"con artist, killer, true story, cohabitation","The film tells the story of a con artist. who kills a woman while she was away on a business trip. The story is told through a series of flashbacks, including a true story of the killer. The film focuses on the relationship between the woman and the killer, as well as the cohabitation between the two.",5,5,5,3,
09.03.2022 20:41:11,,False,Worst Roomate Ever,crime,"con artist, killer, true story, cohabitation, roomate","The film tells the story of a con artist. who kills a woman while she was a roommate. The story is told through the eyes of the killer. It is not clear if the killer was the killer, but it is the true story. The film focuses on the cohabitation between the killer and the woman who killed the woman. In the end, the killer is found guilty and sentenced to die. The movie ends with the Worst Roomate Ever.",4,3,3,5,
09.03.2022 23:01:50,,True,Bullets and Saddles,western,"gang, plan, filmed",The film follows a gang of outlaws. One of the gang tries to steal a gun from a bank robbery. The other gang's plan is to rob the bank. The film was filmed in a small Texas town.,3,5,3,3,
10.03.2022 15:02:59,Naomi lala,True,So tired,"action, drama, science fiction","Bed, Tired, Sleep, Dream, Nightmare","The film begins with a young boy who wakes up from a sleepless night on a deserted planet in the middle of nowhere. He is awakened by a strange noise that wakes him up and tells him that he's tired. He tries to get back to sleep, but he doesn't get to sleep. The next morning, he awakens to find that his dream is a Nightmare.",4,5,4,5,
10.03.2022 20:13:36,Shahar Mr.homo,False,Delivery Man love,"drama, romance","Marhomo, Poor, Deliveryman, Lgbt, Run, Gay, Escape, S&m","The film tells the story of Marhomo. a poor, middle-aged delivery man. He is a deliveryman for a Lgbt, who is on the run from a gang of gangsters who are trying to extort money from him. The film is based on a true story, a story about a young gay man who is forced to make a choice between being a gay man or a straight man. The story is told through the eyes of the deliveryman. The deliveryman's story was told through a series of flashbacks, including a scene in which he tells his story of being gay and trying to escape from S&m. ",5,4,5,5,"Great amazing work , who ever came up with this website is a genius"
10.03.2022 20:31:37,,False,Supermarket,comedy,"food, hungry, Lior, running","The plot revolves around a group of teenagers who go to a Supermarket to buy some food. They are hungry. Lior. the owner of the Supermarket, is in love with Lior, but Lior isn't sure what to make of him. He decides to help Lior by running him a supermarket.",2,3,1,1,
10.03.2022 20:31:52,,False,Hard Wind,action,"hold, long, blow, wet","Hard Wind tells the story of a young boy who is forced to hold on to a fishing rodeo. After a long, windy night, he finds himself stranded in a secluded cabin. He finds himself in the middle of an avalanche that threatens to blow him out of his boat. As he drifts through the woods he discovers that he has no choice but to get out and get wet.",4,5,5,4,
11.03.2022 00:02:30,,False,Partial metal jacket,"action, comedy, war","Bullet, Vietnam , Joker, Peace, War, Change ","The film opens with a bullet from the U.S. Army Air Forces during the Vietnam War. The film then cuts to a scene in which Joker, a Korean War veteran, is shot and killed by a Japanese sniper. In the film, Joker's character is portrayed as a prisoner of war who is sent to the United States to fight in the war against the Japanese. The movie then moves on to the action sequence in which he plays the role of a Vietnam War veteran as he tries to win the Peace of the World and the War of Change.",3,3,2,4,
11.03.2022 10:47:14,Silvester Satlan,False,Put the GAN Down!,"action, crime","rival, hero, guns",The plot revolves around a rival gangster known as the GAN down the street. The GAN is used as a hero's tool in a drug smuggling operation. The plot is based on the true story of a man who robbed a bank and killed his rival's rival in order to steal a pair of guns.,2,4,3,1,
11.03.2022 10:47:37,Silvester Satlan,False,Put the GAN Down!,"action, crime","rival, hero, guns",The plot revolves around a rival gangster known as the GAN down the street. The GAN is used as a hero's tool in a drug smuggling operation. The plot is based on the true story of a man who robbed a bank and killed his rival's rival in order to steal a pair of guns.,2,4,3,1,
11.03.2022 10:47:52,Silvester Satlan,False,Put the GAN Down!,"action, crime","rival, hero, gun",The film tells the story of a rival gangster known as the GAN down the street. The film opens with a gang of robbers attempting to rob a bank and stealing a hero's gun. The movie then moves on to the action as the gang members attempt to take down the gun.,3,4,3,3,
11.03.2022 11:05:16,Oren Kurland,False,Data Is The New Science,crime,"Oren Kurland, big data, technion, clustering, information retrieval, data science, AI, machine learning","Oren Kurland. a data scientist, is working on a project to use big data in his research. He is working with a team of computer scientists to develop a new type of machine learning based on big data. Kurland's project is a success and he is rewarded with the Nobel Prize for his work in the field of artificial intelligence. However, Kurland has a problem he has to deal with, he wants to use the big data to make his research more efficient. He uses the technology of technion, clustering, and information retrieval. The project is funded by a group of scientists who are working on the project to develop artificial intelligence, such as robots and robotics. The team's goal is to create robots that can be used for machine learning.",5,5,5,5,
11.03.2022 11:10:13,Bar,False,Fat karma ,"action, comedy, fantasy","Dog, Fat , Cute ",The plot revolves around a dog named Fat. who is sent to a zoo in order to find a way to kill the Dog. Fat Karma is based on the true story of the Dog and the Cute.,3,4,3,5,
11.03.2022 11:10:40,Matan,False,Atar in BERTland,"drama, mystery, war","BERT, NLP, loss, journey","The film tells the story of Atar, a young boy who is sent to a refugee camp in BERTland. The camp is run by the NLP. Atar's family is devastated by the loss of his father. The story is told through the eyes of a group of friends who are on a journey to find Atar.",3,5,3,4,
11.03.2022 11:13:20,Roey Biber,False,Abandoned,"action, comedy","Shahaf, Mafkir",Abandoned is the story of Shahaf. a fugitive who is kidnapped by a group of terrorists led by Mafkir.,4,3,4,4,
11.03.2022 16:00:20,,True,Nice Girls Don't Explode,comedy,"aroused, carrying, andy, william, leary, set, tormentors, fire","The plot of the film revolves around a group of young women who are aroused by a snobbish gang. The gang is carrying a toy gun. The girls decide to smuggle the toy out of the gang's possessions, but the tormentors, Andy and William. are too leary. They set their tormentsors on fire with a fire extinguisher. ",4,4,4,4,
11.03.2022 16:00:22,,True,The Marshal's Daughter,western,"forms, money, conducts, form, realizes, father","The Marshal's Daughter is the daughter of a wealthy rancher who forms a shady alliance with a rival rancher. When the Marshal is killed in a shootout, he enlists the help of his daughter to save the marshal's life and his money. He then conducts a murderous robbery in the form of his own daughter. However, the murderer's daughter is not the only one who realizes the true identity of her father.",3,4,1,2,
11.03.2022 18:00:16,AbbaKovner,False,Warsaw Ghetto Uprising,"action, drama, war","World War, Germany, Jewish, Holocaust",Warsaw Ghetto Uprising tells the story of a Polish uprising against Nazi Germany during the Second World War. The film is based on the events leading up to the Holocaust.,4,5,2,5,
11.03.2022 18:01:10,AbbaKovner,True,"Faster, Pussycat! Kill! Kill!","action, comedy, drama","dancersbillie, haji, girlfriend, linda, lecherous, wheelchair-bound","The story revolves around two dancersbillie. a wheelchair-bound, sex-crazed gangster. and a drug addict, Haji. The film opens with Haji's girlfriend, Linda. who is in a coma. The movie then cuts to a scene in which Haji is killed by a lecherous, drug-addicted drug kingpin.",4,4,4,4,
12.03.2022 11:16:06,shmulik,False,war,"drama, horror, western","russia, ukraine, citizens","The film tells the story of a group of Russian and U.S. citizens who are forced to flee from the Soviet Union after the fall of their homeland of Ukraine. The film is based on a true story, told in flashback, as the story is told through the eyes of the citizens.",5,4,4,5,
12.03.2022 12:10:31,AC,True,Every Time We Say Goodbye,"drama, war","raf, recovery, frequently","The film is a fictionalized account of the recovery of the Royal Air Force during World War II. It is based on the true story of a RAF pilot who was killed in action during the Second World War, and how he was able to return to civilian life more frequently than not.",3,4,2,4,
12.03.2022 12:49:37,AC,True,On the Road,drama,"arrival, free-spirited","On the Road tells the story of the arrival of a young Englishman. He is a free-spirited, self-destructive young man. The film is based on a true story, told through the eyes of the film's narrator.",4,5,4,3,
12.03.2022 13:09:13,AC,True,Loving Leah,"drama, romance","washington, tells, order, nullify, mind, necklace, city, eventually, find, left","The film is set in Washington, D.C., and tells the story of a young woman named Leah. whose mother died in a car accident. She tells her mother that she wants to marry a wealthy man in order to nullify his mind about her necklace. She decides to marry him, but he refuses to do so. The necklace is stolen by a thief who steals it from her. The thieves then kidnap her and take her to the city. Eventually, they find her and she is left alone.",2,4,2,5,
12.03.2022 13:57:28,,False,Try me ,action,"Gun, Car, Space ","The film is based on the true story of a young man who is shot down and killed by a gun. He is rescued from a prisoner-of-war camp, where he is held in a car. The film takes place in the fictional world of Space.",3,4,3,4,
12.03.2022 13:57:40,Yov,False,123,"comedy, crime, mystery","Shani, Apple, Five, Hello, Cactus , Beer","Shani. a young woman from a small town in New York City, is sent to a psychiatric hospital, where she is being treated for a mental illness by a psychiatrist, Dr. Cactus. Shani tries to find out what is going on, but the doctor refuses to tell Shani that he has a brain tumor. The doctor tells Shani to go to the hospital, but Shani refuses. Eventually, he finds out that the tumor is a tumor, and that Shani's brain tumor is the result of a genetic mutation that causes the tumor to grow in size and shape, and Shani decides to go on a quest to find the cause of the tumor. During the course of the film, Shani and the doctor meet up at a coffee shop, where Shani is greeted by Five, who say hello to Shani, and the two begin to fall in love. The film ends with Shani telling Shani the truth about the tumor, which Shani believes is the reason why Shani was able to survive the transplant. After Shani discovers the tumor has grown into a large size, she decides that it can be removed from the body and that it will be placed in the brain of Shani as well as the tumor's growth into the brain, which makes Shani think it is the tumor that",4,1,1,3,
12.03.2022 16:52:13,,True,The Brotherhood III: Young Demons,horror,"things, spells, real, summon","The film tells the story of a young boy who is kidnapped by a gang of gangsters, who are trying to thwart the evil spirits of the world, but things don't go quite according to plan. The boy's father, who is a member of the gang, uses his magic to cast a spell on him. The brotherhood decides to use the spells to keep the boy from killing anyone who believes him to be real. When the boy is killed, the brotherhood is able to summon him back to life.",3,4,3,3,
12.03.2022 17:05:18,bat7,False,an outbreak of plague,"crime, horror, mystery","laboratory, a bat, planet","A scientist is sent to the United States to investigate an outbreak of plague in a laboratory. There, he discovers that a bat has been eating human flesh. The scientist is unable to solve the mystery, so he enlists the help of a sleuth to track down the bat. Eventually, the scientists discover that the bat has mutated into a plague-like creature, causing it to spread throughout the planet.",5,5,5,5,
12.03.2022 17:05:22,bat7,False,an outbreak of plague,"action, horror, mystery","laboratory, survive, planet","The film follows a group of scientists who are sent to a laboratory to investigate a mysterious outbreak of plague. They are told that if they survive, they will be wiped out by a plague-ravaged planet. The scientists must find a way to stop the outbreak and stop the plague before it spreads to the rest of the planet.",4,5,5,4,
12.03.2022 17:05:26,bat7,False,an outbreak of plague,"horror, mystery, science fiction","laboratory, china, planet","A scientist is sent to the United States to investigate an outbreak of plague in his laboratory. There, he discovers that a virus has been infecting people in China. The virus has spread to other parts of the world, and it is being used to infect people on the planet.",5,5,5,5,
12.03.2022 18:42:15,Eitan the king,False,Fugitive ,"action, crime, mystery","Outlaw, Family , Murder","The film tells the story of a fugitive who is kidnapped by an Outlaw. He is captured and taken to a prisoner-of-war camp, where he is reunited with his family. When he returns to the camp, he discovers that he has been framed for murder.",5,5,5,5,Very impressive 
12.03.2022 20:34:37,Daniel Shemesh,False,Zebra Cowboy,"action, romance, western","Zebra, Cowboy, Guns, Love","The film tells the story of Zebra Cowboy. a ruthless cowboy who tries to escape from the clutches of a corrupt gang of cowboys. After a series of mishaps with the gang, he is able to escape with his guns. The film ends with a scene in which a young woman falls in love with the cowboy. ",5,5,4,5,
12.03.2022 20:35:14,Daniel Levi,False,Jack Barker,"action, comedy","Dog, Super, Flying","The plot revolves around a dog named Jack Barker. who is being chased by a super-smart dog. During the chase, he encounters a gang of crooks who are trying to get him to stop from Flying.",5,3,3,5,
12.03.2022 20:39:44,,False,The wonderful journey,"action, comedy","journey, home, missing, travel, danger","The film tells the story of a young couple who embark on a journey of their own. The journey takes them from New York City to Los Angeles, where they meet and fall in love with a beautiful young woman who is returning to her home. Unfortunately, the young woman is missing and the young couple are forced to travel alone. However, the journey is not without danger.",4,5,3,4,
12.03.2022 21:01:01,Abc,False,The new life,"action, comedy, sport","Kids, Love, Husband, Studies, Home, Garden, Smile, Help","The film tells the story of a group of kids in a New York City high school. The kids are in love with a handsome young man. The Husband is a successful businessman who studies at home and in the garden. The Kids, however, have a hard time adjusting to the new life. They decide to take a job as janitors in order to earn enough money to buy a new car. Then, the Husband and the kids decide to move in together and start a family. After a while, the kids come to realize that they are not as good as they think they are, and they smile at each other and help each other.",1,5,1,1,I didnt like the story
12.03.2022 21:07:15,,False,The engineers,"crime, drama, thriller","Greed, Witty, Smart, Intelligent, Brothers, Mafia",Greed. Witty. Smart. Intelligent. The Brothers. The Mafia.,1,1,1,1,
